Run Date,Action,Symbol,Description,Type,Price ($),Quantity,Commission ($),Fees ($),Accrued Interest ($),Amount ($),Cash Balance ($),Settlement Date
12/26/23,DIVIDEND RECEIVED VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash),VOO,VANGUARD INDEX FUNDS S&P 500 ETF USD,Cash,,0,,,,398.23,1402.79,
12/22/23,DIVIDEND RECEIVED VANGUARD WORLD FD UTILITIES ETF (VPU) (Cash),VPU,VANGUARD WORLD FD UTILITIES ETF,Cash,,0,,,,42.91,1004.56,
12/22/23,DIVIDEND RECEIVED VANECK ETF TRUST URANIUM AND NUCL (NLR) (Cash),NLR,VANECK ETF TRUST URANIUM AND NUCL,Cash,,0,,,,231.01,961.65,
12/22/23,DIVIDEND RECEIVED J P MORGAN EXCHANGE TRADED FD BETABU... (BBJP) (Cash),BBJP,J P MORGAN EXCHANGE TRADED FD BETABULDR,Cash,,0,,,,257.25,730.64,
12/22/23,DIVIDEND RECEIVED INVESCO EXCHANGE TRADED FD TR S&P500... (RSP) (Cash),RSP,INVESCO EXCHANGE TRADED FD TR S&P500 EQ,Cash,,0,,,,36.68,473.39,
12/14/23,DIVIDEND RECEIVED MICROSOFT CORP (MSFT) (Cash),MSFT,MICROSOFT CORP,Cash,,0,,,,14.15,436.71,
12/1/23,YOU BOUGHT VANECK ETF TRUST URANIUM AND NUCL (NLR) (Cash),NLR,VANECK ETF TRUST URANIUM AND NUCL,Cash,74.04,70,,,,-5182.8,422.56,12/5/23
12/1/23,YOU BOUGHT VANECK ETF TRUST URANIUM AND NUCL (NLR) (Cash),NLR,VANECK ETF TRUST URANIUM AND NUCL,Cash,74.31,0.904,,,,-67.18,5605.36,12/5/23
12/1/23,YOU BOUGHT ISHARES INC MSCI GBL GOLD MN (RING) (Cash),RING,ISHARES INC MSCI GBL GOLD MN,Cash,24.64,212,,,,-5223.68,5672.54,12/5/23
12/1/23,YOU BOUGHT ISHARES INC MSCI GBL GOLD MN (RING) (Cash),RING,ISHARES INC MSCI GBL GOLD MN,Cash,24.76,1,,,,-24.76,10896.22,12/5/23
12/1/23,YOU BOUGHT ISHARES INC MSCI GBL GOLD MN (RING) (Cash),RING,ISHARES INC MSCI GBL GOLD MN,Cash,24.74,0.063,,,,-1.56,10920.98,12/5/23
11/30/23,REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,1,29.75,,,,-29.75,10922.54,
11/30/23,DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,,0,,,,29.75,10922.54,
11/30/23,YOU SOLD ISHARES TR U.S. MED DVC ETF (IHI) (Cash),IHI,ISHARES TR U.S. MED DVC ETF,Cash,50.03,-0.832,,,,41.62,10892.79,12/4/23
11/30/23,YOU SOLD ISHARES TR U.S. MED DVC ETF (IHI) (Cash),IHI,ISHARES TR U.S. MED DVC ETF,Cash,50.04,-209,,0.09,,10458.27,10851.17,12/4/23
11/27/23,YOU BOUGHT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 02/27/2024 (Cash),912797JF5,UNITED STATES TREAS BILLS ZERO CPN 0.00000% 02/27/2024,Cash,98.68,28000,,,,-27630.15,392.9,
11/24/23,DIVIDEND RECEIVED SCHWAB CHARLES CORP COM (SCHW) (Cash),SCHW,SCHWAB CHARLES CORP COM,Cash,,0,,,,23.05,28023.05,
11/24/23,REDEMPTION PAYOUT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/24/2023 (Cash),912797FL6,UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/24/2023,Cash,1,-28000,,,,28000,28000,
11/17/23,YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash),VOO,VANGUARD INDEX FUNDS S&P 500 ETF USD,Cash,413.35,34,,,,-14053.9,0,11/21/23
11/17/23,YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash),VOO,VANGUARD INDEX FUNDS S&P 500 ETF USD,Cash,413.35,0.245,,,,-101.27,14053.9,11/21/23
11/16/23,REDEMPTION PAYOUT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/16/2023 (Cash),912797FK8,UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/16/2023,Cash,1,-13000,,,,13000,14155.17,
11/8/23,YOU BOUGHT VANGUARD INDEX FDS VANGUARD VALUE ET... (VTV) (Cash),VTV,VANGUARD INDEX FDS VANGUARD VALUE ETF F,Cash,137.27,131,,,,-17982.37,1155.17,11/10/23
11/8/23,YOU BOUGHT VANGUARD INDEX FDS VANGUARD VALUE ET... (VTV) (Cash),VTV,VANGUARD INDEX FDS VANGUARD VALUE ETF F,Cash,137.28,0.11,,,,-15.1,19137.54,11/10/23
11/8/23,YOU BOUGHT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/05/2024 (Cash),912797JG3,UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/05/2024,Cash,98.29,5000,,,,-4914.63,19152.64,
11/7/23,YOU SOLD PAYPAL HLDGS INC COM (PYPL) (Cash),PYPL,PAYPAL HLDGS INC COM,Cash,54.55,-0.844,,,,46.04,24067.27,11/9/23
11/7/23,YOU SOLD PAYPAL HLDGS INC COM (PYPL) (Cash),PYPL,PAYPAL HLDGS INC COM,Cash,54.56,-90,,0.04,,4910.36,24021.23,11/9/23
11/7/23,YOU SOLD MICROSOFT CORP (MSFT) (Cash),MSFT,MICROSOFT CORP,Cash,361.67,-0.981,,,,354.8,19110.87,11/9/23
11/7/23,YOU SOLD MICROSOFT CORP (MSFT) (Cash),MSFT,MICROSOFT CORP,Cash,361.69,-5,,0.02,,1808.43,18756.07,11/9/23
11/7/23,YOU SOLD EQUIFAX INC COM USD1.25 (EFX) (Cash),EFX,EQUIFAX INC COM USD1.25,Cash,183.81,-0.632,,,,116.17,16947.64,11/9/23
11/7/23,YOU SOLD EQUIFAX INC COM USD1.25 (EFX) (Cash),EFX,EQUIFAX INC COM USD1.25,Cash,183.94,-39,,0.06,,7173.71,16831.47,11/9/23
11/7/23,YOU SOLD DISNEY WALT CO COM (DIS) (Cash),DIS,DISNEY WALT CO COM,Cash,84.25,-0.451,,,,38,9657.76,11/9/23
11/7/23,YOU SOLD DISNEY WALT CO COM (DIS) (Cash),DIS,DISNEY WALT CO COM,Cash,84.26,-69,,0.05,,5813.64,9619.76,11/9/23
11/7/23,YOU SOLD AMAZON.COM INC (AMZN) (Cash),AMZN,AMAZON.COM INC,Cash,142.72,-0.318,,,,45.38,3806.12,11/9/23
11/7/23,YOU SOLD AMAZON.COM INC (AMZN) (Cash),AMZN,AMAZON.COM INC,Cash,142.72,-12,,0.02,,1712.62,3760.74,11/9/23
11/7/23,YOU SOLD ALPHABET INC CAP STK CL A (GOOGL) (Cash),GOOGL,ALPHABET INC CAP STK CL A,Cash,131.13,-0.825,,,,108.18,2048.12,11/9/23
11/7/23,YOU SOLD ALPHABET INC CAP STK CL A (GOOGL) (Cash),GOOGL,ALPHABET INC CAP STK CL A,Cash,131.13,-8,,0.01,,1048.99,1939.94,11/9/23
11/1/23,DIVIDEND RECEIVED FREEPORT-MCMORAN INC COM USD0.10 (FCX) (Cash),FCX,FREEPORT-MCMORAN INC COM USD0.10,Cash,,0,,,,14.69,890.95,
11/1/23,DIVIDEND RECEIVED FREEPORT-MCMORAN INC COM USD0.10 (FCX) (Cash),FCX,FREEPORT-MCMORAN INC COM USD0.10,Cash,,0,,,,14.69,876.26,
10/31/23,REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,1,3.47,,,,-3.47,861.57,
10/31/23,DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,,0,,,,3.47,861.57,
10/12/23,FOREIGN TAX PAID TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash),TSM,TAIWAN SEMICONDUCTOR MANUFACTURING SPON,Cash,,0,,,,-10.87,858.1,
10/12/23,DIVIDEND RECEIVED TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash),TSM,TAIWAN SEMICONDUCTOR MANUFACTURING SPON,Cash,,0,,,,51.74,868.97,
10/3/23,DIVIDEND RECEIVED VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash),VOO,VANGUARD INDEX FUNDS S&P 500 ETF USD,Cash,,0,,,,278.88,817.23,
10/3/23,DIVIDEND RECEIVED VANGUARD WORLD FD UTILITIES ETF (VPU) (Cash),VPU,VANGUARD WORLD FD UTILITIES ETF,Cash,,0,,,,39.78,538.35,
10/2/23,DIVIDEND RECEIVED ISHARES TR U.S. MED DVC ETF (IHI) (Cash),IHI,ISHARES TR U.S. MED DVC ETF,Cash,,0,,,,49.66,498.57,
9/29/23,REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,1,1.43,,,,-1.43,448.91,
9/29/23,DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,,0,,,,1.43,448.91,
9/28/23,DIVIDEND RECEIVED PUBLIC STORAGE OPER CO COM (PSA) (Cash),PSA,PUBLIC STORAGE OPER CO COM,Cash,,0,,,,62.18,447.48,
9/22/23,DIVIDEND RECEIVED INVESCO EXCHANGE TRADED FD TR S&P500... (RSP) (Cash),RSP,INVESCO EXCHANGE TRADED FD TR S&P500 EQ,Cash,,0,,,,38.4,385.3,
9/15/23,DIVIDEND RECEIVED EQUIFAX INC COM USD1.25 (EFX) (Cash),EFX,EQUIFAX INC COM USD1.25,Cash,,0,,,,15.46,346.9,
9/14/23,DIVIDEND RECEIVED MICROSOFT CORP (MSFT) (Cash),MSFT,MICROSOFT CORP,Cash,,0,,,,16.9,331.44,
8/31/23,REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,1,1.25,,,,-1.25,314.54,
8/31/23,DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,,0,,,,1.25,314.54,
8/25/23,DIVIDEND RECEIVED SCHWAB CHARLES CORP COM (SCHW) (Cash),SCHW,SCHWAB CHARLES CORP COM,Cash,,0,,,,23.05,313.29,
8/1/23,DIVIDEND RECEIVED FREEPORT-MCMORAN INC COM USD0.10 (FCX) (Cash),FCX,FREEPORT-MCMORAN INC COM USD0.10,Cash,,0,,,,29.37,290.24,
7/31/23,REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,1,9.39,,,,-9.39,260.87,
7/31/23,DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,,0,,,,9.39,260.87,
7/13/23,FOREIGN TAX PAID TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash),TSM,TAIWAN SEMICONDUCTOR MANUFACTURING SPON,Cash,,0,,,,-10.25,251.48,
7/13/23,DIVIDEND RECEIVED TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash),TSM,TAIWAN SEMICONDUCTOR MANUFACTURING SPON,Cash,,0,,,,48.83,261.73,
7/12/23,YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER VANGUARD DIVIDEND GROWTH INVESTOR CL (VDIGX) (Cash),VDIGX,VANGUARD DIVIDEND GROWTH INVESTOR CL,Cash,35.99,107.181,75,,,-3932.46,212.9,7/13/23
7/12/23,YOU BOUGHT ISHARES TR U.S. MED DVC ETF (IHI) (Cash),IHI,ISHARES TR U.S. MED DVC ETF,Cash,56.22,68,,,,-3822.96,4145.36,7/14/23
7/12/23,YOU BOUGHT ISHARES TR U.S. MED DVC ETF (IHI) (Cash),IHI,ISHARES TR U.S. MED DVC ETF,Cash,56.23,0.613,,,,-34.47,7968.32,7/14/23
7/10/23,YOU SOLD SELECT SECTOR SPDR TRUST STATE STREE... (XLRE) (Cash),XLRE,SELECT SECTOR SPDR TRUST STATE STREET R,Cash,37.84,-0.831,,,,31.45,8002.79,7/12/23
7/10/23,YOU SOLD SELECT SECTOR SPDR TRUST STATE STREE... (XLRE) (Cash),XLRE,SELECT SECTOR SPDR TRUST STATE STREET R,Cash,37.85,-203,,0.07,,7683.48,7971.34,7/12/23
7/5/23,DIVIDEND RECEIVED VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash),VOO,VANGUARD INDEX FUNDS S&P 500 ETF USD,Cash,,0,,,,190.38,287.86,
7/5/23,DIVIDEND RECEIVED VANGUARD WORLD FD UTILITIES ETF (VPU) (Cash),VPU,VANGUARD WORLD FD UTILITIES ETF,Cash,,0,,,,36.41,97.48,
6/30/23,REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,1,34.69,,,,-34.69,61.07,
6/30/23,DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,,0,,,,34.69,61.07,
6/29/23,REINVESTMENT as of Jun-28-2023 VANGUARD DIVIDEND GROWTH INVESTOR CL (VDIGX) (Cash),VDIGX,VANGUARD DIVIDEND GROWTH INVESTOR CL,Cash,35.56,3.585,,,,-127.49,26.38,
6/29/23,DIVIDEND RECEIVED as of Jun-28-2023 VANGUARD DIVIDEND GROWTH INVESTOR CL (VDIGX) (Cash),VDIGX,VANGUARD DIVIDEND GROWTH INVESTOR CL,Cash,,0,,,,127.49,153.87,
6/29/23,DIVIDEND RECEIVED PUBLIC STORAGE OPER CO COM (PSA) (Cash),PSA,PUBLIC STORAGE OPER CO COM,Cash,,0,,,,62.18,26.38,
6/29/23,YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash),VOO,VANGUARD INDEX FUNDS S&P 500 ETF USD,Cash,402.57,66,,,,-26569.62,-35.8,7/3/23
6/29/23,YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash),VOO,VANGUARD INDEX FUNDS S&P 500 ETF USD,Cash,402.57,0.075,,,,-30.19,26533.82,7/3/23
6/29/23,WIRE TRANSFER FROM BANK (Cash),,No Description,Cash,,0,,,,26437.5,26564.01,
6/23/23,DIVIDEND RECEIVED SELECT SECTOR SPDR TRUST STATE STREE... (XLRE) (Cash),XLRE,SELECT SECTOR SPDR TRUST STATE STREET R,Cash,,0,,,,73.14,126.51,
6/23/23,DIVIDEND RECEIVED INVESCO EXCHANGE TRADED FD TR S&P500... (RSP) (Cash),RSP,INVESCO EXCHANGE TRADED FD TR S&P500 EQ,Cash,,0,,,,38.67,53.37,
6/16/23,YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash),VOO,VANGUARD INDEX FUNDS S&P 500 ETF USD,Cash,406.36,30,,,,-12190.91,14.7,6/21/23
6/16/23,YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash),VOO,VANGUARD INDEX FUNDS S&P 500 ETF USD,Cash,406.38,0.514,,,,-208.88,12205.61,6/21/23
6/15/23,DIVIDEND RECEIVED EQUIFAX INC COM USD1.25 (EFX) (Cash),EFX,EQUIFAX INC COM USD1.25,Cash,,0,,,,15.46,12414.49,
6/13/23,DIVIDEND RECEIVED ISHARES TR U.S. MED DVC ETF (IHI) (Cash),IHI,ISHARES TR U.S. MED DVC ETF,Cash,,0,,,,19.16,12399.03,
6/8/23,DIVIDEND RECEIVED MICROSOFT CORP (MSFT) (Cash),MSFT,MICROSOFT CORP,Cash,,0,,,,21.12,12379.87,
6/6/23,WIRE TRANSFER FROM BANK (Cash),,No Description,Cash,,0,,,,450,12358.75,
6/5/23,YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash),VOO,VANGUARD INDEX FUNDS S&P 500 ETF USD,Cash,392.17,90,,,,-35295.26,11908.75,6/7/23
6/5/23,YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash),VOO,VANGUARD INDEX FUNDS S&P 500 ETF USD,Cash,392.19,0.267,,,,-104.71,47204.01,6/7/23
6/5/23,YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER VANGUARD DIVIDEND GROWTH INVESTOR CL (VDIGX) (Cash),VDIGX,VANGUARD DIVIDEND GROWTH INVESTOR CL,Cash,35.17,511.8,75,,,-18075,47308.72,6/6/23
6/5/23,YOU BOUGHT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/16/2023 (Cash),912797FK8,UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/16/2023,Cash,97.65,13000,,,,-12694.13,65383.72,
6/5/23,YOU BOUGHT SCHWAB CHARLES CORP COM (SCHW) (Cash),SCHW,SCHWAB CHARLES CORP COM,Cash,54.23,92,,,,-4989.16,78077.85,6/7/23
6/5/23,YOU BOUGHT SCHWAB CHARLES CORP COM (SCHW) (Cash),SCHW,SCHWAB CHARLES CORP COM,Cash,54.24,0.199,,,,-10.79,83067.01,6/7/23
6/5/23,YOU BOUGHT ISHARES TR U.S. MED DVC ETF (IHI) (Cash),IHI,ISHARES TR U.S. MED DVC ETF,Cash,53.92,129,,,,-6955.68,83077.8,6/7/23
6/5/23,YOU BOUGHT ISHARES TR U.S. MED DVC ETF (IHI) (Cash),IHI,ISHARES TR U.S. MED DVC ETF,Cash,53.93,0.821,,,,-44.28,90033.48,6/7/23
6/2/23,YOU SOLD SCHWAB US LARGE-CAP GROWTH ETF (SCHG) (Cash),SCHG,SCHWAB US LARGE-CAP GROWTH ETF,Cash,72.07,-0.962,,0.01,,69.32,90077.76,6/6/23
6/2/23,YOU SOLD SCHWAB US LARGE-CAP GROWTH ETF (SCHG) (Cash),SCHG,SCHWAB US LARGE-CAP GROWTH ETF,Cash,72.08,-439,,0.26,,31642.86,90008.44,6/6/23
6/2/23,YOU SOLD SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash),SPYM,SPDR PORTFOLIO S&P 500 ETF,Cash,50.33,-0.949,,0.01,,47.75,58365.58,6/6/23
6/2/23,YOU SOLD SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash),SPYM,SPDR PORTFOLIO S&P 500 ETF,Cash,50.34,-713,,0.29,,35888.57,58317.83,6/6/23
6/2/23,YOU SOLD MICROSOFT CORP (MSFT) (Cash),MSFT,MICROSOFT CORP,Cash,334.51,-0.21,,0.01,,70.24,22429.26,6/6/23
6/2/23,YOU SOLD MICROSOFT CORP (MSFT) (Cash),MSFT,MICROSOFT CORP,Cash,334.52,-6,,0.02,,2007.07,22359.02,6/6/23
6/2/23,YOU SOLD INVESCO EXCHANGE TRADED FD TR S&P500... (RSP) (Cash),RSP,INVESCO EXCHANGE TRADED FD TR S&P500 EQ,Cash,143.67,-0.84,,0.01,,120.67,20351.95,6/6/23
6/2/23,YOU SOLD INVESCO EXCHANGE TRADED FD TR S&P500... (RSP) (Cash),RSP,INVESCO EXCHANGE TRADED FD TR S&P500 EQ,Cash,143.67,-111,,0.13,,15947.42,20231.28,6/6/23
6/2/23,YOU SOLD AMAZON.COM INC (AMZN) (Cash),AMZN,AMAZON.COM INC,Cash,124.8,-0.73,,0.01,,91.09,4283.86,6/6/23
6/2/23,YOU SOLD AMAZON.COM INC (AMZN) (Cash),AMZN,AMAZON.COM INC,Cash,124.8,-12,,0.02,,1497.6,4192.77,6/6/23
6/2/23,YOU SOLD ALPHABET INC CAP STK CL A (GOOGL) (Cash),GOOGL,ALPHABET INC CAP STK CL A,Cash,125.16,-0.34,,0.01,,42.54,2695.17,6/6/23
6/2/23,YOU SOLD ALPHABET INC CAP STK CL A (GOOGL) (Cash),GOOGL,ALPHABET INC CAP STK CL A,Cash,125.17,-11,,0.02,,1376.85,2652.63,6/6/23
5/31/23,REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,1,100.79,,,,-100.79,1275.78,
5/31/23,DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,,0,,,,100.79,1275.78,
5/25/23,YOU BOUGHT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/24/2023 (Cash),912797FL6,UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/24/2023,Cash,97.36,28000,,,,-27261.22,1174.99,
5/4/23,YOU BOUGHT SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash),SPYM,SPDR PORTFOLIO S&P 500 ETF,Cash,47.68,446,,,,-21265.28,28436.21,5/8/23
5/4/23,YOU BOUGHT SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash),SPYM,SPDR PORTFOLIO S&P 500 ETF,Cash,47.69,0.505,,,,-24.08,49701.49,5/8/23
5/4/23,WIRE TRANSFER FROM BANK (Cash),,No Description,Cash,,0,,,,21289.41,49725.57,
5/1/23,DIVIDEND RECEIVED FREEPORT-MCMORAN INC COM USD0.10 (FCX) (Cash),FCX,FREEPORT-MCMORAN INC COM USD0.10,Cash,,0,,,,29.37,28436.16,
4/28/23,REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,1,94.43,,,,-94.43,28406.79,
4/28/23,DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,,0,,,,94.43,28406.79,
4/13/23,FOREIGN TAX PAID TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash),TSM,TAIWAN SEMICONDUCTOR MANUFACTURING SPON,Cash,,0,,,,-10.54,28312.36,
4/13/23,DIVIDEND RECEIVED TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash),TSM,TAIWAN SEMICONDUCTOR MANUFACTURING SPON,Cash,,0,,,,50.18,28322.9,
4/4/23,REDEMPTION PAYOUT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 04/04/2023 (Cash),912796Z93,UNITED STATES TREAS BILLS ZERO CPN 0.00000% 04/04/2023,Cash,1,-27000,,,,27000,28272.72,
3/31/23,REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,1,23.41,,,,-23.41,1272.72,
3/31/23,DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash),SPAXX,FIDELITY GOVERNMENT MONEY MARKET,Cash,,0,,,,23.41,1272.72,
3/29/23,DIVIDEND RECEIVED VANGUARD WORLD FD UTILITIES ETF (VPU) (Cash),VPU,VANGUARD WORLD FD UTILITIES ETF,Cash,,0,,,,37.46,1249.31,
3/29/23,DIVIDEND RECEIVED ISHARES TR U.S. MED DVC ETF (IHI) (Cash),IHI,ISHARES TR U.S. MED DVC ETF,Cash,,0,,,,4.8,1211.85,
3/27/23,DIVIDEND RECEIVED SCHWAB US LARGE-CAP GROWTH ETF (SCHG) (Cash),SCHG,SCHWAB US LARGE-CAP GROWTH ETF,Cash,,0,,,,37.18,1207.05,
3/24/23,DIVIDEND RECEIVED INVESCO EXCHANGE TRADED FD TR S&P500... (RSP) (Cash),RSP,INVESCO EXCHANGE TRADED FD TR S&P500 EQ,Cash,,0,,,,118.97,1169.87,
3/23/23,DIVIDEND RECEIVED SELECT SECTOR SPDR TRUST STATE STREE... (XLRE) (Cash),XLRE,SELECT SECTOR SPDR TRUST STATE STREET R,Cash,,0,,,,52.16,1050.9,
3/23/23,DIVIDEND RECEIVED SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash),SPYM,SPDR PORTFOLIO S&P 500 ETF,Cash,,0,,,,48.9,998.74,
3/21/23,REDEMPTION PAYOUT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/21/2023 (Cash),912796Z77,UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/21/2023,Cash,1,-8000,,,,8000,949.84,
3/21/23,YOU BOUGHT PUBLIC STORAGE OPER CO COM (PSA) (Cash),PSA,PUBLIC STORAGE OPER CO COM,Cash,289.49,20,,,,-5789.88,-7050.16,3/23/23
3/21/23,YOU BOUGHT PUBLIC STORAGE OPER CO COM (PSA) (Cash),PSA,PUBLIC STORAGE OPER CO COM,Cash,289.61,0.725,,,,-209.97,-1260.28,3/23/23
3/21/23,YOU BOUGHT J P MORGAN EXCHANGE TRADED FD BETABU... (BBJP) (Cash),BBJP,J P MORGAN EXCHANGE TRADED FD BETABULDR,Cash,46.69,160,,,,-7470.4,-1050.31,3/23/23
3/21/23,YOU BOUGHT J P MORGAN EXCHANGE TRADED FD BETABU... (BBJP) (Cash),BBJP,J P MORGAN EXCHANGE TRADED FD BETABULDR,Cash,46.68,0.634,,,,-29.6,6420.09,3/23/23
