

Run Date,Action,Symbol,Description,Type,Price ($),Quantity,Commission ($),Fees ($),Accrued Interest ($),Amount ($),Cash Balance ($),Settlement Date
11/30/2023,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,29.75,,,,-29.75,10922.54,
11/30/2023,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,29.75,10922.54,
11/30/2023,"YOU SOLD ISHARES TR U.S. MED DVC ETF (IHI) (Cash)",IHI,"ISHARES TR U.S. MED DVC ETF",Cash,50.03,-0.832,,,,41.62,10892.79,12/04/2023
11/30/2023,"YOU SOLD ISHARES TR U.S. MED DVC ETF (IHI) (Cash)",IHI,"ISHARES TR U.S. MED DVC ETF",Cash,50.04,-209,,0.09,,10458.27,10851.17,12/04/2023
11/27/2023,"YOU BOUGHT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 02/27/2024 (Cash)",912797JF5,"UNITED STATES TREAS BILLS ZERO CPN 0.00000% 02/27/2024",Cash,98.68,28000,,,,-27630.15,392.90,
11/24/2023,"DIVIDEND RECEIVED SCHWAB CHARLES CORP COM (SCHW) (Cash)",SCHW,"SCHWAB CHARLES CORP COM",Cash,,0.000,,,,23.05,28023.05,
11/24/2023,"REDEMPTION PAYOUT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/24/2023 (Cash)",912797FL6,"UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/24/2023",Cash,1,-28000,,,,28000,28000.00,
11/17/2023,"YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash)",VOO,"VANGUARD INDEX FUNDS S&P 500 ETF USD",Cash,413.35,34,,,,-14053.9,0.00,11/21/2023
11/17/2023,"YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash)",VOO,"VANGUARD INDEX FUNDS S&P 500 ETF USD",Cash,413.35,0.245,,,,-101.27,14053.90,11/21/2023
11/16/2023,"REDEMPTION PAYOUT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/16/2023 (Cash)",912797FK8,"UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/16/2023",Cash,1,-13000,,,,13000,14155.17,
11/08/2023,"YOU BOUGHT VANGUARD INDEX FDS VANGUARD VALUE ET... (VTV) (Cash)",VTV,"VANGUARD INDEX FDS VANGUARD VALUE ETF F",Cash,137.27,131,,,,-17982.37,1155.17,11/10/2023
11/08/2023,"YOU BOUGHT VANGUARD INDEX FDS VANGUARD VALUE ET... (VTV) (Cash)",VTV,"VANGUARD INDEX FDS VANGUARD VALUE ETF F",Cash,137.28,0.11,,,,-15.1,19137.54,11/10/2023
11/08/2023,"YOU BOUGHT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/05/2024 (Cash)",912797JG3,"UNITED STATES TREAS BILLS ZERO CPN 0.00000% 03/05/2024",Cash,98.29,5000,,,,-4914.63,19152.64,
11/07/2023,"YOU SOLD PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,54.55,-0.844,,,,46.04,24067.27,11/09/2023
11/07/2023,"YOU SOLD PAYPAL HLDGS INC COM (PYPL) (Cash)",PYPL,"PAYPAL HLDGS INC COM",Cash,54.56,-90,,0.04,,4910.36,24021.23,11/09/2023
11/07/2023,"YOU SOLD MICROSOFT CORP (MSFT) (Cash)",MSFT,"MICROSOFT CORP",Cash,361.67,-0.981,,,,354.8,19110.87,11/09/2023
11/07/2023,"YOU SOLD MICROSOFT CORP (MSFT) (Cash)",MSFT,"MICROSOFT CORP",Cash,361.69,-5,,0.02,,1808.43,18756.07,11/09/2023
11/07/2023,"YOU SOLD EQUIFAX INC COM USD1.25 (EFX) (Cash)",EFX,"EQUIFAX INC COM USD1.25",Cash,183.81,-0.632,,,,116.17,16947.64,11/09/2023
11/07/2023,"YOU SOLD EQUIFAX INC COM USD1.25 (EFX) (Cash)",EFX,"EQUIFAX INC COM USD1.25",Cash,183.94,-39,,0.06,,7173.71,16831.47,11/09/2023
11/07/2023,"YOU SOLD DISNEY WALT CO COM (DIS) (Cash)",DIS,"DISNEY WALT CO COM",Cash,84.25,-0.451,,,,38,9657.76,11/09/2023
11/07/2023,"YOU SOLD DISNEY WALT CO COM (DIS) (Cash)",DIS,"DISNEY WALT CO COM",Cash,84.26,-69,,0.05,,5813.64,9619.76,11/09/2023
11/07/2023,"YOU SOLD AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,142.72,-0.318,,,,45.38,3806.12,11/09/2023
11/07/2023,"YOU SOLD AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,142.72,-12,,0.02,,1712.62,3760.74,11/09/2023
11/07/2023,"YOU SOLD ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,131.13,-0.825,,,,108.18,2048.12,11/09/2023
11/07/2023,"YOU SOLD ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,131.13,-8,,0.01,,1048.99,1939.94,11/09/2023
11/01/2023,"DIVIDEND RECEIVED FREEPORT-MCMORAN INC COM USD0.10 (FCX) (Cash)",FCX,"FREEPORT-MCMORAN INC COM USD0.10",Cash,,0.000,,,,14.69,890.95,
11/01/2023,"DIVIDEND RECEIVED FREEPORT-MCMORAN INC COM USD0.10 (FCX) (Cash)",FCX,"FREEPORT-MCMORAN INC COM USD0.10",Cash,,0.000,,,,14.69,876.26,
10/31/2023,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,3.47,,,,-3.47,861.57,
10/31/2023,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,3.47,861.57,
10/12/2023,"FOREIGN TAX PAID TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash)",TSM,"TAIWAN SEMICONDUCTOR MANUFACTURING SPON",Cash,,0.000,,,,-10.87,858.10,
10/12/2023,"DIVIDEND RECEIVED TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash)",TSM,"TAIWAN SEMICONDUCTOR MANUFACTURING SPON",Cash,,0.000,,,,51.74,868.97,
10/03/2023,"DIVIDEND RECEIVED VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash)",VOO,"VANGUARD INDEX FUNDS S&P 500 ETF USD",Cash,,0.000,,,,278.88,817.23,
10/03/2023,"DIVIDEND RECEIVED VANGUARD WORLD FD UTILITIES ETF (VPU) (Cash)",VPU,"VANGUARD WORLD FD UTILITIES ETF",Cash,,0.000,,,,39.78,538.35,
10/02/2023,"DIVIDEND RECEIVED ISHARES TR U.S. MED DVC ETF (IHI) (Cash)",IHI,"ISHARES TR U.S. MED DVC ETF",Cash,,0.000,,,,49.66,498.57,
09/29/2023,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,1.43,,,,-1.43,448.91,
09/29/2023,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,1.43,448.91,
09/28/2023,"DIVIDEND RECEIVED PUBLIC STORAGE OPER CO COM (PSA) (Cash)",PSA,"PUBLIC STORAGE OPER CO COM",Cash,,0.000,,,,62.18,447.48,
09/22/2023,"DIVIDEND RECEIVED INVESCO EXCHANGE TRADED FD TR S&P500... (RSP) (Cash)",RSP,"INVESCO EXCHANGE TRADED FD TR S&P500 EQ",Cash,,0.000,,,,38.4,385.30,
09/15/2023,"DIVIDEND RECEIVED EQUIFAX INC COM USD1.25 (EFX) (Cash)",EFX,"EQUIFAX INC COM USD1.25",Cash,,0.000,,,,15.46,346.90,
09/14/2023,"DIVIDEND RECEIVED MICROSOFT CORP (MSFT) (Cash)",MSFT,"MICROSOFT CORP",Cash,,0.000,,,,16.9,331.44,
08/31/2023,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,1.25,,,,-1.25,314.54,
08/31/2023,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,1.25,314.54,
08/25/2023,"DIVIDEND RECEIVED SCHWAB CHARLES CORP COM (SCHW) (Cash)",SCHW,"SCHWAB CHARLES CORP COM",Cash,,0.000,,,,23.05,313.29,
08/01/2023,"DIVIDEND RECEIVED FREEPORT-MCMORAN INC COM USD0.10 (FCX) (Cash)",FCX,"FREEPORT-MCMORAN INC COM USD0.10",Cash,,0.000,,,,29.37,290.24,
07/31/2023,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,9.39,,,,-9.39,260.87,
07/31/2023,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,9.39,260.87,
07/13/2023,"FOREIGN TAX PAID TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash)",TSM,"TAIWAN SEMICONDUCTOR MANUFACTURING SPON",Cash,,0.000,,,,-10.25,251.48,
07/13/2023,"DIVIDEND RECEIVED TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash)",TSM,"TAIWAN SEMICONDUCTOR MANUFACTURING SPON",Cash,,0.000,,,,48.83,261.73,
07/12/2023,"YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER VANGUARD DIVIDEND GROWTH INVESTOR CL (VDIGX) (Cash)",VDIGX,"VANGUARD DIVIDEND GROWTH INVESTOR CL",Cash,35.99,107.181,75,,,-3932.46,212.90,07/13/2023
07/12/2023,"YOU BOUGHT ISHARES TR U.S. MED DVC ETF (IHI) (Cash)",IHI,"ISHARES TR U.S. MED DVC ETF",Cash,56.22,68,,,,-3822.96,4145.36,07/14/2023
07/12/2023,"YOU BOUGHT ISHARES TR U.S. MED DVC ETF (IHI) (Cash)",IHI,"ISHARES TR U.S. MED DVC ETF",Cash,56.23,0.613,,,,-34.47,7968.32,07/14/2023
07/10/2023,"YOU SOLD SELECT SECTOR SPDR TRUST STATE STREE... (XLRE) (Cash)",XLRE,"SELECT SECTOR SPDR TRUST STATE STREET R",Cash,37.84,-0.831,,,,31.45,8002.79,07/12/2023
07/10/2023,"YOU SOLD SELECT SECTOR SPDR TRUST STATE STREE... (XLRE) (Cash)",XLRE,"SELECT SECTOR SPDR TRUST STATE STREET R",Cash,37.85,-203,,0.07,,7683.48,7971.34,07/12/2023
07/05/2023,"DIVIDEND RECEIVED VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash)",VOO,"VANGUARD INDEX FUNDS S&P 500 ETF USD",Cash,,0.000,,,,190.38,287.86,
07/05/2023,"DIVIDEND RECEIVED VANGUARD WORLD FD UTILITIES ETF (VPU) (Cash)",VPU,"VANGUARD WORLD FD UTILITIES ETF",Cash,,0.000,,,,36.41,97.48,
06/30/2023,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,34.69,,,,-34.69,61.07,
06/30/2023,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,34.69,61.07,
06/29/2023,"REINVESTMENT as of Jun-28-2023 VANGUARD DIVIDEND GROWTH INVESTOR CL (VDIGX) (Cash)",VDIGX,"VANGUARD DIVIDEND GROWTH INVESTOR CL",Cash,35.56,3.585,,,,-127.49,26.38,
06/29/2023,"DIVIDEND RECEIVED as of Jun-28-2023 VANGUARD DIVIDEND GROWTH INVESTOR CL (VDIGX) (Cash)",VDIGX,"VANGUARD DIVIDEND GROWTH INVESTOR CL",Cash,,0.000,,,,127.49,153.87,
06/29/2023,"DIVIDEND RECEIVED PUBLIC STORAGE OPER CO COM (PSA) (Cash)",PSA,"PUBLIC STORAGE OPER CO COM",Cash,,0.000,,,,62.18,26.38,
06/29/2023,"YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash)",VOO,"VANGUARD INDEX FUNDS S&P 500 ETF USD",Cash,402.57,66,,,,-26569.62,-35.80,07/03/2023
06/29/2023,"YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash)",VOO,"VANGUARD INDEX FUNDS S&P 500 ETF USD",Cash,402.57,0.075,,,,-30.19,26533.82,07/03/2023
06/29/2023,"WIRE TRANSFER FROM BANK (Cash)",,"No Description",Cash,,0.000,,,,26437.5,26564.01,
06/23/2023,"DIVIDEND RECEIVED SELECT SECTOR SPDR TRUST STATE STREE... (XLRE) (Cash)",XLRE,"SELECT SECTOR SPDR TRUST STATE STREET R",Cash,,0.000,,,,73.14,126.51,
06/23/2023,"DIVIDEND RECEIVED INVESCO EXCHANGE TRADED FD TR S&P500... (RSP) (Cash)",RSP,"INVESCO EXCHANGE TRADED FD TR S&P500 EQ",Cash,,0.000,,,,38.67,53.37,
06/16/2023,"YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash)",VOO,"VANGUARD INDEX FUNDS S&P 500 ETF USD",Cash,406.36,30,,,,-12190.91,14.70,06/21/2023
06/16/2023,"YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash)",VOO,"VANGUARD INDEX FUNDS S&P 500 ETF USD",Cash,406.38,0.514,,,,-208.88,12205.61,06/21/2023
06/15/2023,"DIVIDEND RECEIVED EQUIFAX INC COM USD1.25 (EFX) (Cash)",EFX,"EQUIFAX INC COM USD1.25",Cash,,0.000,,,,15.46,12414.49,
06/13/2023,"DIVIDEND RECEIVED ISHARES TR U.S. MED DVC ETF (IHI) (Cash)",IHI,"ISHARES TR U.S. MED DVC ETF",Cash,,0.000,,,,19.16,12399.03,
06/08/2023,"DIVIDEND RECEIVED MICROSOFT CORP (MSFT) (Cash)",MSFT,"MICROSOFT CORP",Cash,,0.000,,,,21.12,12379.87,
06/06/2023,"WIRE TRANSFER FROM BANK (Cash)",,"No Description",Cash,,0.000,,,,450,12358.75,
06/05/2023,"YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash)",VOO,"VANGUARD INDEX FUNDS S&P 500 ETF USD",Cash,392.17,90,,,,-35295.26,11908.75,06/07/2023
06/05/2023,"YOU BOUGHT VANGUARD INDEX FUNDS S&P 500 ETF USD (VOO) (Cash)",VOO,"VANGUARD INDEX FUNDS S&P 500 ETF USD",Cash,392.19,0.267,,,,-104.71,47204.01,06/07/2023
06/05/2023,"YOU BOUGHT PROSPECTUS UNDER SEPARATE COVER VANGUARD DIVIDEND GROWTH INVESTOR CL (VDIGX) (Cash)",VDIGX,"VANGUARD DIVIDEND GROWTH INVESTOR CL",Cash,35.17,511.8,75,,,-18075,47308.72,06/06/2023
06/05/2023,"YOU BOUGHT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/16/2023 (Cash)",912797FK8,"UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/16/2023",Cash,97.65,13000,,,,-12694.13,65383.72,
06/05/2023,"YOU BOUGHT SCHWAB CHARLES CORP COM (SCHW) (Cash)",SCHW,"SCHWAB CHARLES CORP COM",Cash,54.23,92,,,,-4989.16,78077.85,06/07/2023
06/05/2023,"YOU BOUGHT SCHWAB CHARLES CORP COM (SCHW) (Cash)",SCHW,"SCHWAB CHARLES CORP COM",Cash,54.24,0.199,,,,-10.79,83067.01,06/07/2023
06/05/2023,"YOU BOUGHT ISHARES TR U.S. MED DVC ETF (IHI) (Cash)",IHI,"ISHARES TR U.S. MED DVC ETF",Cash,53.92,129,,,,-6955.68,83077.80,06/07/2023
06/05/2023,"YOU BOUGHT ISHARES TR U.S. MED DVC ETF (IHI) (Cash)",IHI,"ISHARES TR U.S. MED DVC ETF",Cash,53.93,0.821,,,,-44.28,90033.48,06/07/2023
06/02/2023,"YOU SOLD SCHWAB US LARGE-CAP GROWTH ETF (SCHG) (Cash)",SCHG,"SCHWAB US LARGE-CAP GROWTH ETF",Cash,72.07,-0.962,,0.01,,69.32,90077.76,06/06/2023
06/02/2023,"YOU SOLD SCHWAB US LARGE-CAP GROWTH ETF (SCHG) (Cash)",SCHG,"SCHWAB US LARGE-CAP GROWTH ETF",Cash,72.08,-439,,0.26,,31642.86,90008.44,06/06/2023
06/02/2023,"YOU SOLD SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash)",SPYM,"SPDR PORTFOLIO S&P 500 ETF",Cash,50.33,-0.949,,0.01,,47.75,58365.58,06/06/2023
06/02/2023,"YOU SOLD SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash)",SPYM,"SPDR PORTFOLIO S&P 500 ETF",Cash,50.34,-713,,0.29,,35888.57,58317.83,06/06/2023
06/02/2023,"YOU SOLD MICROSOFT CORP (MSFT) (Cash)",MSFT,"MICROSOFT CORP",Cash,334.51,-0.21,,0.01,,70.24,22429.26,06/06/2023
06/02/2023,"YOU SOLD MICROSOFT CORP (MSFT) (Cash)",MSFT,"MICROSOFT CORP",Cash,334.52,-6,,0.02,,2007.07,22359.02,06/06/2023
06/02/2023,"YOU SOLD INVESCO EXCHANGE TRADED FD TR S&P500... (RSP) (Cash)",RSP,"INVESCO EXCHANGE TRADED FD TR S&P500 EQ",Cash,143.67,-0.84,,0.01,,120.67,20351.95,06/06/2023
06/02/2023,"YOU SOLD INVESCO EXCHANGE TRADED FD TR S&P500... (RSP) (Cash)",RSP,"INVESCO EXCHANGE TRADED FD TR S&P500 EQ",Cash,143.67,-111,,0.13,,15947.42,20231.28,06/06/2023
06/02/2023,"YOU SOLD AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,124.8,-0.73,,0.01,,91.09,4283.86,06/06/2023
06/02/2023,"YOU SOLD AMAZON.COM INC (AMZN) (Cash)",AMZN,"AMAZON.COM INC",Cash,124.8,-12,,0.02,,1497.6,4192.77,06/06/2023
06/02/2023,"YOU SOLD ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,125.16,-0.34,,0.01,,42.54,2695.17,06/06/2023
06/02/2023,"YOU SOLD ALPHABET INC CAP STK CL A (GOOGL) (Cash)",GOOGL,"ALPHABET INC CAP STK CL A",Cash,125.17,-11,,0.02,,1376.85,2652.63,06/06/2023
05/31/2023,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,100.79,,,,-100.79,1275.78,
05/31/2023,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,100.79,1275.78,
05/25/2023,"YOU BOUGHT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/24/2023 (Cash)",912797FL6,"UNITED STATES TREAS BILLS ZERO CPN 0.00000% 11/24/2023",Cash,97.36,28000,,,,-27261.22,1174.99,
05/04/2023,"YOU BOUGHT SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash)",SPYM,"SPDR PORTFOLIO S&P 500 ETF",Cash,47.68,446,,,,-21265.28,28436.21,05/08/2023
05/04/2023,"YOU BOUGHT SPDR PORTFOLIO S&P 500 ETF (SPYM) (Cash)",SPYM,"SPDR PORTFOLIO S&P 500 ETF",Cash,47.69,0.505,,,,-24.08,49701.49,05/08/2023
05/04/2023,"WIRE TRANSFER FROM BANK (Cash)",,"No Description",Cash,,0.000,,,,21289.41,49725.57,
05/01/2023,"DIVIDEND RECEIVED FREEPORT-MCMORAN INC COM USD0.10 (FCX) (Cash)",FCX,"FREEPORT-MCMORAN INC COM USD0.10",Cash,,0.000,,,,29.37,28436.16,
04/28/2023,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,94.43,,,,-94.43,28406.79,
04/28/2023,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,94.43,28406.79,
04/13/2023,"FOREIGN TAX PAID TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash)",TSM,"TAIWAN SEMICONDUCTOR MANUFACTURING SPON",Cash,,0.000,,,,-10.54,28312.36,
04/13/2023,"DIVIDEND RECEIVED TAIWAN SEMICONDUCTOR MANUFACTURING S... (TSM) (Cash)",TSM,"TAIWAN SEMICONDUCTOR MANUFACTURING SPON",Cash,,0.000,,,,50.18,28322.90,
04/04/2023,"REDEMPTION PAYOUT UNITED STATES TREAS BILLS ZERO CPN 0.00000% 04/04/2023 (Cash)",912796Z93,"UNITED STATES TREAS BILLS ZERO CPN 0.00000% 04/04/2023",Cash,1,-27000,,,,27000,28272.72,
03/31/2023,"REINVESTMENT FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,1,23.41,,,,-23.41,1272.72,
03/31/2023,"DIVIDEND RECEIVED FIDELITY GOVERNMENT MONEY MARKET (SPAXX) (Cash)",SPAXX,"FIDELITY GOVERNMENT MONEY MARKET",Cash,,0.000,,,,23.41,1272.72,
03/29/2023,"DIVIDEND RECEIVED VANGUARD WORLD FD UTILITIES ETF (VPU) (Cash)",VPU,"VANGUARD WORLD FD UTILITIES ETF",Cash,,0.000,,,,37.46,1249.31,
03/29/2023,"DIVIDEND RECEIVED ISHARES TR U.S. MED DVC ETF (IHI) (Cash)",IHI,"ISHARES TR U.S. MED DVC ETF",Cash,,0.000,,,,4.8,1211.85,
